Provinsi,URL Produk,Nama Produk,Lokasi Toko,Harga (IDR),Unit Terjual,Volume Penjualan (IDR),Rating,Tahun
Papua Tengah,https://www.tokopedia.com/cahayalautmandiri-1/baronang-ikan-laut-segar-1kg-3-4ekor?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+nabire%26search_id%3D202606071535313DD48AB31D016F0F4P4R%26src%3Dsearch,baronang ikan laut segar 1kg 3-4ekor,0,70000,0,0,4.6,2024
Papua Tengah,https://www.tokopedia.com/tokoikanfroz/toko-ikan-frozen-udang-galah-frozen-fresh-beku-ikan-laut-1-kg-1730320884999357973?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+nabire%26search_id%3D202606071535313DD48AB31D016F0F4P4R%26src%3Dsearch,Udang Galah Frozen Fresh Beku Ikan Laut 1 kg,0,230000,0,0,5.0,2024
Papua Tengah,https://www.tokopedia.com/archive-ninja250-second/ikan-sembilang-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+nabire%26search_id%3D202606071535313DD48AB31D016F0F4P4R%26src%3Dsearch,ikan sembilang | ikan laut segar | seafood,0,48500,0,0,4.9,2024
Papua Tengah,https://www.tokopedia.com/deva03062016-84/ikan-sembilang-segar-ikan-lele-laut-1kg-1731033108777960694?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+nabire%26search_id%3D202606071535313DD48AB31D016F0F4P4R%26src%3Dsearch,Ikan sembilang segar ikan lele laut 1kg,0,39900,5,199500,0.0,2024
Papua Tengah,https://www.tokopedia.com/tokoikanfroz/toko-ikan-frozen-kerapu-laut-frozen-fresh-1-kg-1729900697887540757?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+nabire%26search_id%3D202606071535313DD48AB31D016F0F4P4R%26src%3Dsearch,Ikan Kerapu Laut Frozen Fresh 1 kg,0,70000,0,0,4.9,2024
Papua Tengah,https://www.tokopedia.com/archive-ninja250-second/ikan-manyung-segar-seafood-ikan-laut-segar?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+nabire%26search_id%3D202606071535313DD48AB31D016F0F4P4R%26src%3Dsearch,ikan manyung segar | seafood | ikan laut segar,0,62500,0,0,4.9,2024
Papua Pegunungan,https://www.tokopedia.com/universeafood/kepiting-papua-jantan-300-400gr-hidup-1kg-isi-3?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+wamena%26search_id%3D20260607153545577BCC914F9E553B2G75%26src%3Dsearch,Kepiting Papua Jantan 300-400gr Hidup / 1kg (Isi 3),0,180000,0,0,5.0,2024
Papua Pegunungan,https://www.tokopedia.com/kandangseafood/kepiting-bakau-papua-jantan-hidup-1731113557579957981?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+wamena%26search_id%3D20260607153545577BCC914F9E553B2G75%26src%3Dsearch,Kepiting Bakau Papua Jantan Hidup,0,270000,0,0,5.0,2024
Papua Pegunungan,https://www.tokopedia.com/happysalmonjkt/grosir-kepiting-bakau-papua-hidup-premium-size-300-399g-resto?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+wamena%26search_id%3D20260607153545577BCC914F9E553B2G75%26src%3Dsearch,PreOrder,Happy Salmon jakarta,95000,0,0,4.2,2024
Papua Pegunungan,https://www.tokopedia.com/22seafood/ikan-alu-alu-500gr-barracuda-seafood-22?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+wamena%26search_id%3D20260607153545577BCC914F9E553B2G75%26src%3Dsearch,Ikan Alu-Alu 500gr / Barracuda / Seafood 22,0,24000,0,0,4.9,2024
Papua Pegunungan,https://www.tokopedia.com/kotaklovebird/ikan-cere-laut-wader-laut-beku-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+wamena%26search_id%3D20260607153545577BCC914F9E553B2G75%26src%3Dsearch,Ikan cere laut / wader laut beku 1kg,0,15000,0,0,5.0,2024
Papua Pegunungan,https://www.tokopedia.com/22seafood/ikan-layang-1-kg-isi-10-15-ikan-muroaji-ikan-biru-seafood-22-1731585801026242452?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+wamena%26search_id%3D20260607153545577BCC914F9E553B2G75%26src%3Dsearch,Ikan Layang 1 kg isi 10-15 / Ikan Muroaji / Ikan Biru / Seafood 22,0,35000,0,0,5.0,2024
Papua Pegunungan,https://www.tokopedia.com/warung-ikan-salma/ikan-baung-segar-ikan-laut-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+wamena%26search_id%3D20260607153545577BCC914F9E553B2G75%26src%3Dsearch,ikan baung segar ikan laut 1kg,0,55000,0,0,5.0,2024
Papua Pegunungan,https://www.tokopedia.com/22seafood/kepala-ikan-manyung-1-kg-marine-catfish-ikan-laut-seafood-22-frozen-1731585799879231380?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+wamena%26search_id%3D20260607153545577BCC914F9E553B2G75%26src%3Dsearch,Kepala Ikan Manyung 1 kg / Marine Catfish / Ikan Laut / Seafood 22 Frozen,0,26500,0,0,4.9,2024
Papua Pegunungan,https://www.tokopedia.com/putrafishcabang168/tenggiri-jantan-super-laut-indonesia-timur?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+wamena%26search_id%3D20260607153545577BCC914F9E553B2G75%26src%3Dsearch,tenggiri jantan super laut indonesia timur,0,123000,0,0,4.9,2024
Papua Pegunungan,https://www.tokopedia.com/cobry/ikan-kuwe-segar-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+wamena%26search_id%3D20260607153545577BCC914F9E553B2G75%26src%3Dsearch,Ikan Kuwe Segar 1KG,0,78000,0,0,4.9,2024
Papua Selatan,https://www.tokopedia.com/22seafood/ikan-kerapu-kerapu-fillet-500-gr-ikan-laut-seafood-22?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+merauke%26search_id%3D202606071536000BB4AEC17105210DE42K%26src%3Dsearch,Ikan Kerapu / Kerapu Fillet 500 gr / Ikan Laut / Seafood 22,0,89500,0,0,4.9,2024
Papua Selatan,https://www.tokopedia.com/22seafood/ikan-kakap-putih-fillet-500-gr-barramundi-fillet-seafood-22?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+merauke%26search_id%3D202606071536000BB4AEC17105210DE42K%26src%3Dsearch,Ikan Kakap Putih Fillet 500 gr / Barramundi Fillet / Seafood 22,0,59000,0,0,5.0,2024
Papua Selatan,https://www.tokopedia.com/anekaseafoodbandung/ikan-baramundi-segar-ikan-kakap-putih-segar-1-0kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+merauke%26search_id%3D202606071536000BB4AEC17105210DE42K%26src%3Dsearch,IKAN BARAMUNDI SEGAR / IKAN KAKAP PUTIH SEGAR 1.0kg,Aneka Seafood Bandung,75000,0,0,5.0,2024
Papua Selatan,https://www.tokopedia.com/benoafishmarket/ikan-barramundi-fillet-fish-1732538478751680484?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+merauke%26search_id%3D202606071536000BB4AEC17105210DE42K%26src%3Dsearch,Ikan Barramundi fillet / fish,0,171000,0,0,4.9,2024
Papua Selatan,https://www.tokopedia.com/kandangseafood/ikan-kakap-putih-fresh-segar-baramundi-per-ekor-5-6ons-40631?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+merauke%26search_id%3D202606071536000BB4AEC17105210DE42K%26src%3Dsearch,Ikan Kakap Putih Fresh Segar Baramundi Per Ekor,0,48000,0,0,5.0,2024
Papua Selatan,https://www.tokopedia.com/salmonsegarjakarta/ikan-kakap-putih-segar-baramundi-1kg-500gr-343a1?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+merauke%26search_id%3D202606071536000BB4AEC17105210DE42K%26src%3Dsearch,Ikan Kakap Putih Segar Baramundi - Ikan Baramundi Fresh - Seafood,Salmon Segar Jakarta,63000,0,0,4.7,2024
Papua Selatan,https://www.tokopedia.com/22seafood/ikan-gurame-fillet-boneless-500gr-seafood-22?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+merauke%26search_id%3D202606071536000BB4AEC17105210DE42K%26src%3Dsearch,ikan gurame fillet boneless 500gr / seafood 22,0,49000,0,0,5.0,2024
Papua Selatan,https://www.tokopedia.com/pacificatch/pacificatch-ocean-barramundi-fillet-ikan-kakap-putih-laut-1731303949429016146?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+merauke%26search_id%3D202606071536000BB4AEC17105210DE42K%26src%3Dsearch,Pacificatch Ocean Barramundi Fillet (Ikan Kakap Putih Laut),0,122000,0,0,5.0,2024
Papua Selatan,https://www.tokopedia.com/tokoikanfroz/toko-ikan-frozen-kerapu-laut-frozen-fresh-1-kg-1729900697887540757?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+merauke%26search_id%3D202606071536000BB4AEC17105210DE42K%26src%3Dsearch,Ikan Kerapu Laut Frozen Fresh 1 kg,0,70000,0,0,4.9,2024
Papua Selatan,https://www.tokopedia.com/22seafood/salem-laut-ikan-mackerel-frozen-pacific-mackerel-seafood-22?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+merauke%26search_id%3D202606071536000BB4AEC17105210DE42K%26src%3Dsearch,Salem Laut / Ikan Mackerel / Frozen Pacific Mackerel / Seafood 22,0,19000,0,0,4.9,2024
